profile_id,risk,mean,std,median,mean_rank,rank_std,top3_freq,top3_pct,top5_freq,top5_pct,top10_freq,top10_pct
P2,Model training / Technological / Metric gaming,0.008682976292304537,0.001670334217089547,0.008492011328274617,27.78191489361702,4.3320051562305375,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Noise/blur/compression fragility,0.02285099544267634,0.0043029411504134,0.022870447571142656,10.590425531914894,1.4356086372504595,0,0.0,0,0.0,95,50.53191489361703
P2,Model training / Technological / Overfitting,0.022813493171501262,0.004037363936077377,0.022845576403632092,10.542553191489361,1.4341198918472409,0,0.0,0,0.0,96,51.06382978723404
P2,Model training / Technological / Preprocessing and augmentation pipeline defects,0.008775383749047768,0.0017063916899339405,0.008790892778344384,27.5,4.201696719082535,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Selective prediction / refusal failure,0.00879139536668451,0.0016785996973232471,0.008574212953941823,27.28723404255319,4.634795183396197,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Training instability,0.008703769636145175,0.0016464195105975893,0.008620544117666301,27.654255319148938,4.165797027098457,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Annotation errors,0.02244201706915541,0.004923628571457827,0.022448055418010603,12.182741116751268,3.12466958236696,1,0.5076142131979695,1,0.5076142131979695,55,27.918781725888326
P3,Knowledge analysis / Human / Assumption mismatch about sensors and communication,0.0028683603626096245,0.0006573768620769312,0.0028235156811190123,52.28934010152284,3.674930583420644,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / HSI / operator-loop omission,0.002871631426108956,0.0006274718127190342,0.0028660072638949487,52.223350253807105,3.3886737210864917,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Inappropriate model architecture,0.022548506968535435,0.004833057332020689,0.022434293208669576,12.213197969543147,3.0067991356301693,0,0.0,0,0.0,53,26.903553299492383
P3,Knowledge analysis / Human / Incomplete or inadequate validation criteria,0.002881410676086585,0.0006490458242870389,0.002852070673384398,52.15228426395939,3.633900920345715,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Lack of uncertainty estimation,0.0028903107884978426,0.0006502912861028742,0.002851664690374642,52.025380710659896,3.742249585698204,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Misdiagnosis of error causes,0.002887085316769046,0.0006519639542118018,0.0028210733112906655,51.93908629441624,4.107235806131974,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / OOD / working-domain definition error,0.002877889669423155,0.0006412031748072875,0.0028443137381186463,52.15736040609137,3.5624392967745986,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Swarm-in-the-loop omission,0.002876957202618938,0.0006448132398735917,0.0028538239168669237,52.13705583756345,3.453314079827956,0,0.0,0,0.0,0,0.0
P3,Knowledge analysis / Human / Task formulation mismatch,0.022461001557751624,0.004878050236989376,0.02238880177868811,12.228426395939087,2.972565601418197,0,0.0,0,0.0,52,26.39593908629442
P3,Knowledge analysis / Technological / Correlated errors x interaction graph omission,0.005460580788722786,0.0011478150240299687,0.005294478910495588,36.12690355329949,7.29015308730779,0,0.0,0,0.0,0,0.0
